Establishment ID,Establishment Type,Severity,Inspection Date
10652896,Restaurant,M - Minor,2022-09-22
10652896,Restaurant,NA - Not Applicable,2022-09-22
10652896,Restaurant,M - Minor,2023-03-02
10652896,Restaurant,S - Significant,2023-03-02
10652896,Restaurant,S - Significant,2023-08-21
10652896,Restaurant,S - Significant,2023-08-21
10652896,Restaurant,C - Crucial,2023-08-21
10652896,Restaurant,NA - Not Applicable,2023-08-21
10652896,Restaurant,S - Significant,2023-08-21
10652896,Restaurant,C - Crucial,2023-08-21
10652896,Restaurant,M - Minor,2023-08-21
10652896,Restaurant,NA - Not Applicable,2023-08-24
10787998,Food Take Out,N/A - Not Applicable,2023-07-21
10787998,Food Take Out,N/A - Not Applicable,2023-10-26
10787998,Food Take Out,M - Minor,2024-03-06
10787998,Food Take Out,S - Significant,2024-03-06
10787998,Food Take Out,M - Minor,2024-03-06
10764677,Food Take Out,N/A - Not Applicable,2022-09-23
10764677,Food Take Out,N/A - Not Applicable,2023-03-10
10764677,Food Take Out,M - Minor,2023-08-03
10764677,Food Take Out,M - Minor,2024-02-27
10764677,Food Take Out,N/A - Not Applicable,2024-06-05
10764677,Food Take Out,C - Crucial,2024-02-22
10764677,Food Take Out,S - Significant,2024-02-22
10764677,Food Take Out,C - Crucial,2024-02-22
10764677,Food Take Out,M - Minor,2024-02-22
10764677,Food Take Out,S - Significant,2024-02-22
10764677,Food Take Out,S - Significant,2024-02-22
10764677,Food Take Out,S - Significant,2024-02-22
10764677,Food Take Out,M - Minor,2024-02-22
9018891,Food Take Out,N/A - Not Applicable,2022-12-21
9018891,Food Take Out,N/A - Not Applicable,2023-04-11
9018891,Food Take Out,M - Minor,2023-10-30
9018891,Food Take Out,M - Minor,2023-10-30
9018891,Food Take Out,N/A - Not Applicable,2024-04-10
9000200,Restaurant,M - Minor,2022-09-27
9000200,Restaurant,M - Minor,2023-04-05
9000200,Restaurant,M - Minor,2023-04-05
9000200,Restaurant,M - Minor,2023-04-05
9000200,Restaurant,M - Minor,2024-03-08
9042935,Restaurant,M - Minor,2022-11-18
9042935,Restaurant,M - Minor,2022-11-18
9042935,Restaurant,M - Minor,2022-11-18
9042935,Restaurant,S - Significant,2022-11-18
9042935,Restaurant,N/A - Not Applicable,2023-05-15
9042935,Restaurant,N/A - Not Applicable,2023-08-17
10450226,Restaurant,N/A - Not Applicable,2022-10-03
10450226,Restaurant,N/A - Not Applicable,2023-01-20
10450226,Restaurant,N/A - Not Applicable,2023-11-20
10450226,Restaurant,NA - Not Applicable,2024-04-15
10450267,Restaurant,N/A - Not Applicable,2022-09-23
10450267,Restaurant,M - Minor,2023-01-19
10450267,Restaurant,M - Minor,2023-07-25
10489748,Restaurant,NA - Not Applicable,2022-12-14
10489748,Restaurant,N/A - Not Applicable,2023-05-31
10489748,Restaurant,S - Significant,2023-10-17
10489748,Restaurant,S - Significant,2023-10-17
10489748,Restaurant,S - Significant,2024-01-04
10489748,Restaurant,M - Minor,2024-01-04
10489748,Restaurant,M - Minor,2024-01-04
10554107,Restaurant,M - Minor,2023-02-13
10554107,Restaurant,N/A - Not Applicable,2023-09-21
10566778,Restaurant,N/A - Not Applicable,2022-12-21
10566778,Restaurant,N/A - Not Applicable,2023-05-04
10566778,Restaurant,N/A - Not Applicable,2023-10-04
10566778,Restaurant,N/A - Not Applicable,2024-04-25
10569318,Restaurant,M - Minor,2023-06-26
10569318,Restaurant,M - Minor,2023-06-26
10569318,Restaurant,M - Minor,2023-11-17
10576306,Restaurant,N/A - Not Applicable,2022-08-29
10576306,Restaurant,N/A - Not Applicable,2022-10-24
10576306,Restaurant,N/A - Not Applicable,2023-02-10
10576306,Restaurant,N/A - Not Applicable,2023-05-23
10576306,Restaurant,N/A - Not Applicable,2023-07-18
10576306,Restaurant,S - Significant,2024-03-06
10583791,Restaurant,N/A - Not Applicable,2023-04-05
10583791,Restaurant,N/A - Not Applicable,2023-09-01
10583791,Restaurant,N/A - Not Applicable,2024-02-28
10586847,Restaurant,N/A - Not Applicable,2023-01-03
10586847,Restaurant,N/A - Not Applicable,2023-04-05
10586847,Restaurant,N/A - Not Applicable,2023-09-12
10586847,Restaurant,N/A - Not Applicable,2024-06-03
10588324,Restaurant,N/A - Not Applicable,2022-07-19
10588324,Restaurant,N/A - Not Applicable,2022-11-25
10588324,Restaurant,N/A - Not Applicable,2023-03-30
10588324,Restaurant,M - Minor,2023-08-28
10588324,Restaurant,N/A - Not Applicable,2024-03-14
10601750,Restaurant,M - Minor,2022-08-26
10601750,Restaurant,N/A - Not Applicable,2023-03-01
10601750,Restaurant,N/A - Not Applicable,2023-08-15
10601750,Restaurant,N/A - Not Applicable,2024-04-30
10611892,Restaurant,M - Minor,2023-01-20
10611892,Restaurant,N/A - Not Applicable,2023-08-16
10611892,Restaurant,NA - Not Applicable,2024-02-15
10624236,Restaurant,N/A - Not Applicable,2022-08-16
10624236,Restaurant,N/A - Not Applicable,2023-04-12
10624236,Restaurant,N/A - Not Applicable,2023-10-05
10624236,Restaurant,NA - Not Applicable,2024-04-23
10632679,Restaurant,N/A - Not Applicable,2023-01-06
10632679,Restaurant,M - Minor,2023-10-10
10632679,Restaurant,S - Significant,2023-10-10
10632679,Restaurant,NA - Not Applicable,2024-04-29
10640841,Restaurant,N/A - Not Applicable,2023-02-24
10640841,Restaurant,N/A - Not Applicable,2023-07-14
10640841,Restaurant,N/A - Not Applicable,2024-01-04
10654459,Restaurant,N/A - Not Applicable,2022-06-27
10654459,Restaurant,N/A - Not Applicable,2022-12-09
10654459,Restaurant,N/A - Not Applicable,2023-02-07
10654459,Restaurant,M - Minor,2023-07-07
10654459,Restaurant,M - Minor,2023-07-07
10654459,Restaurant,M - Minor,2024-01-24
10658923,Restaurant,N/A - Not Applicable,2022-06-22
10658923,Restaurant,N/A - Not Applicable,2023-01-05
10658923,Restaurant,M - Minor,2023-11-06
10658923,Restaurant,M - Minor,2024-01-22
10659061,Restaurant,M - Minor,2022-08-12
10659061,Restaurant,M - Minor,2023-02-01
10659061,Restaurant,N/A - Not Applicable,2023-10-16
10659061,Restaurant,M - Minor,2024-04-29
10670952,Restaurant,M - Minor,2022-08-29
10670952,Restaurant,M - Minor,2022-08-29
10670952,Restaurant,N/A - Not Applicable,2023-04-21
10670952,Restaurant,N/A - Not Applicable,2024-06-12
10699176,Restaurant,N/A - Not Applicable,2022-08-31
10699176,Restaurant,M - Minor,2022-11-21
10699176,Restaurant,M - Minor,2022-11-21
10699176,Restaurant,S - Significant,2023-06-13
10699176,Restaurant,M - Minor,2023-11-09
10699176,Restaurant,M - Minor,2023-11-09
10699176,Restaurant,M - Minor,2023-11-09
10699176,Restaurant,S - Significant,2023-11-09
10699176,Restaurant,N/A - Not Applicable,2023-11-10
10726907,Restaurant,N/A - Not Applicable,2022-11-15
10726907,Restaurant,N/A - Not Applicable,2023-01-05
10726907,Restaurant,M - Minor,2023-06-06
10726907,Restaurant,N/A - Not Applicable,2023-11-22
10726907,Restaurant,M - Minor,2024-05-08
10726907,Restaurant,S - Significant,2024-05-08
10728036,Restaurant,N/A - Not Applicable,2022-12-12
10728036,Restaurant,N/A - Not Applicable,2023-05-18
10728036,Restaurant,N/A - Not Applicable,2023-08-17
10728036,Restaurant,N/A - Not Applicable,2024-05-30
10733321,Restaurant,N/A - Not Applicable,2022-06-21
10733321,Restaurant,N/A - Not Applicable,2022-11-28
10733321,Restaurant,N/A - Not Applicable,2023-05-09
10733321,Restaurant,N/A - Not Applicable,2023-10-19
10733321,Restaurant,N/A - Not Applicable,2024-03-21
10759740,Food Take Out,N/A - Not Applicable,2022-07-26
10759740,Food Take Out,N/A - Not Applicable,2023-04-12
10759740,Food Take Out,N/A - Not Applicable,2023-11-24
10759740,Food Take Out,N/A - Not Applicable,2024-02-02
10787160,Food Take Out,M - Minor,2023-07-13
10787160,Food Take Out,N/A - Not Applicable,2024-05-31
10800311,Restaurant,N/A - Not Applicable,2023-12-14
10800311,Restaurant,N/A - Not Applicable,2024-01-03
10664621,Restaurant,N/A - Not Applicable,2023-02-01
10664621,Restaurant,N/A - Not Applicable,2023-12-08
10664621,Restaurant,M - Minor,2024-03-13
10385317,Food Take Out,N/A - Not Applicable,2023-06-29
10385317,Food Take Out,M - Minor,2023-11-10
10385317,Food Take Out,N/A - Not Applicable,2024-04-25
10621720,Restaurant,N/A - Not Applicable,2023-01-19
10621720,Restaurant,N/A - Not Applicable,2023-07-18
10621720,Restaurant,N/A - Not Applicable,2024-02-26
10587126,Restaurant,N/A - Not Applicable,2022-11-23
10587126,Restaurant,N/A - Not Applicable,2023-03-29
10587126,Restaurant,N/A - Not Applicable,2024-04-17
10785570,Restaurant,M - Minor,2023-06-27
10785570,Restaurant,S - Significant,2023-06-27
10785570,Restaurant,S - Significant,2023-06-27
10785570,Restaurant,NA - Not Applicable,2023-06-27
10785570,Restaurant,S - Significant,2023-06-27
10785570,Restaurant,C - Crucial,2024-05-06
10785570,Restaurant,M - Minor,2024-05-06
10785570,Restaurant,M - Minor,2024-05-06
10785570,Restaurant,S - Significant,2024-05-06
10785570,Restaurant,S - Significant,2024-05-06
10785570,Restaurant,S - Significant,2024-05-06
10785570,Restaurant,M - Minor,2024-05-09
10785570,Restaurant,NA - Not Applicable,2024-05-09
10785570,Restaurant,S - Significant,2024-05-09
10785570,Restaurant,S - Significant,2024-05-09
10785570,Restaurant,S - Significant,2024-05-09
10785570,Restaurant,N/A - Not Applicable,2024-05-14
10750000,Restaurant,M - Minor,2022-08-18
10750000,Restaurant,S - Significant,2022-08-18
10750000,Restaurant,M - Minor,2022-08-18
10750000,Restaurant,M - Minor,2022-08-18
10750000,Restaurant,S - Significant,2022-08-18
10750000,Restaurant,N/A - Not Applicable,2022-08-24
10750000,Restaurant,N/A - Not Applicable,2022-11-01
10750000,Restaurant,N/A - Not Applicable,2023-04-21
10750000,Restaurant,N/A - Not Applicable,2023-09-25
10750000,Restaurant,N/A - Not Applicable,2024-01-05
10804594,Restaurant,N/A - Not Applicable,2024-02-21
10804594,Restaurant,NA - Not Applicable,2024-06-10
10804594,Restaurant,S - Significant,2024-06-10
10681974,Restaurant,N/A - Not Applicable,2022-09-07
10681974,Restaurant,M - Minor,2023-05-26
10758758,Food Take Out,N/A - Not Applicable,2022-07-15
10758758,Food Take Out,M - Minor,2023-11-10
10758758,Food Take Out,M - Minor,2023-11-10
10811394,Food Take Out,N/A - Not Applicable,2024-05-14
10778530,Restaurant,N/A - Not Applicable,2023-04-18
10778530,Restaurant,N/A - Not Applicable,2023-08-18
10222572,Restaurant,C - Crucial,2022-06-27
10222572,Restaurant,S - Significant,2022-06-27
10222572,Restaurant,M - Minor,2022-06-27
10222572,Restaurant,S - Significant,2022-06-27
10222572,Restaurant,C - Crucial,2022-06-27
10222572,Restaurant,M - Minor,2022-06-27
10222572,Restaurant,S - Significant,2022-06-27
10222572,Restaurant,N/A - Not Applicable,2022-07-06
10222572,Restaurant,M - Minor,2023-03-16
10222572,Restaurant,M - Minor,2023-03-16
10222572,Restaurant,M - Minor,2023-03-16
10222572,Restaurant,N/A - Not Applicable,2023-06-22
10222572,Restaurant,N/A - Not Applicable,2023-09-18
10222572,Restaurant,M - Minor,2024-02-28
10222572,Restaurant,M - Minor,2024-02-28
10765703,Restaurant,S - Significant,2022-10-07
10765703,Restaurant,S - Significant,2022-10-07
10765703,Restaurant,M - Minor,2022-10-07
10765703,Restaurant,S - Significant,2022-10-07
10765703,Restaurant,S - Significant,2022-10-07
10765703,Restaurant,C - Crucial,2022-10-07
10765703,Restaurant,S - Significant,2022-10-07
10765703,Restaurant,S - Significant,2022-10-07
10765703,Restaurant,M - Minor,2022-10-07
10765703,Restaurant,N/A - Not Applicable,2022-10-11
10765703,Restaurant,NA - Not Applicable,2022-12-01
10765703,Restaurant,M - Minor,2022-12-01
10765703,Restaurant,M - Minor,2022-12-01
10765703,Restaurant,M - Minor,2022-12-01
10765703,Restaurant,M - Minor,2023-03-15
10765703,Restaurant,S - Significant,2023-08-03
10765703,Restaurant,S - Significant,2023-08-03
10765703,Restaurant,NA - Not Applicable,2023-08-03
10765703,Restaurant,M - Minor,2023-08-03
10765703,Restaurant,M - Minor,2023-08-03
10765703,Restaurant,S - Significant,2023-11-22
10765703,Restaurant,M - Minor,2023-11-22
10765703,Restaurant,M - Minor,2023-11-22
10765703,Restaurant,M - Minor,2024-01-08
10765703,Restaurant,M - Minor,2024-01-08
10765703,Restaurant,M - Minor,2024-01-08
10765703,Restaurant,M - Minor,2024-05-15
10765703,Restaurant,M - Minor,2024-05-15
10747848,Food Take Out,M - Minor,2022-06-24
10747848,Food Take Out,N/A - Not Applicable,2023-01-09
10747848,Food Take Out,M - Minor,2023-05-04
10747848,Food Take Out,N/A - Not Applicable,2023-11-10
10747848,Food Take Out,N/A - Not Applicable,2024-01-18
10747848,Food Take Out,N/A - Not Applicable,2024-05-06
10659813,Food Take Out,M - Minor,2023-03-10
10659813,Food Take Out,N/A - Not Applicable,2023-12-28
10617814,Restaurant,N/A - Not Applicable,2023-01-12
10617814,Restaurant,N/A - Not Applicable,2023-08-04
10630748,Restaurant,N/A - Not Applicable,2022-07-27
10630748,Restaurant,N/A - Not Applicable,2023-03-06
10630748,Restaurant,M - Minor,2023-12-27
10636301,Restaurant,S - Significant,2023-04-18
10636301,Restaurant,N/A - Not Applicable,2023-08-21
10636301,Restaurant,M - Minor,2024-03-19
10636301,Restaurant,NA - Not Applicable,2024-03-19
10659462,Restaurant,N/A - Not Applicable,2023-02-28
10659462,Restaurant,N/A - Not Applicable,2023-07-14
10659462,Restaurant,N/A - Not Applicable,2024-04-26
10719217,Restaurant,N/A - Not Applicable,2022-08-30
10719217,Restaurant,N/A - Not Applicable,2023-01-05
10719217,Restaurant,N/A - Not Applicable,2023-10-18
10719217,Restaurant,M - Minor,2024-01-24
10725446,Restaurant,N/A - Not Applicable,2023-02-28
10725446,Restaurant,N/A - Not Applicable,2024-01-10
10727501,Restaurant,N/A - Not Applicable,2023-02-07
10727501,Restaurant,NA - Not Applicable,2023-11-07
10740062,Restaurant,N/A - Not Applicable,2023-01-16
10740062,Restaurant,N/A - Not Applicable,2023-07-28
10740062,Restaurant,N/A - Not Applicable,2024-01-18
10741973,Restaurant,NA - Not Applicable,2022-06-23
10741973,Restaurant,M - Minor,2022-06-23
10741973,Restaurant,M - Minor,2022-06-23
10741973,Restaurant,M - Minor,2022-09-29
10741973,Restaurant,M - Minor,2023-02-23
10741973,Restaurant,M - Minor,2023-11-27
10741973,Restaurant,N/A - Not Applicable,2024-02-05
10743371,Restaurant,S - Significant,2023-01-24
10743371,Restaurant,NA - Not Applicable,2023-08-23
10750386,Food Take Out,N/A - Not Applicable,NA
10750808,Food Take Out,N/A - Not Applicable,2022-09-19
10750808,Food Take Out,M - Minor,2023-06-20
10750808,Food Take Out,S - Significant,2023-06-20
10750808,Food Take Out,N/A - Not Applicable,2023-08-16
10767075,Restaurant,M - Minor,2022-10-27
10767075,Restaurant,NA - Not Applicable,2023-02-22
10767075,Restaurant,N/A - Not Applicable,2023-04-03
10767075,Restaurant,M - Minor,2023-08-04
10767075,Restaurant,S - Significant,2024-02-08
10767075,Restaurant,C - Crucial,2024-02-08
10767075,Restaurant,S - Significant,2024-02-08
10767075,Restaurant,M - Minor,2024-02-08
10767075,Restaurant,N/A - Not Applicable,2024-02-22
10767075,Restaurant,M - Minor,2024-04-16
10785012,Restaurant,N/A - Not Applicable,2023-06-21
10722564,Restaurant,N/A - Not Applicable,2022-09-09
10722564,Restaurant,N/A - Not Applicable,2023-02-24
10722564,Restaurant,N/A - Not Applicable,2023-07-19
10722564,Restaurant,M - Minor,2024-02-01
9021965,Food Take Out,M - Minor,2022-08-19
9021965,Food Take Out,M - Minor,2022-08-19
9021965,Food Take Out,M - Minor,2022-08-19
9021965,Food Take Out,S - Significant,2023-12-27
9021965,Food Take Out,M - Minor,2023-12-27
10662179,Restaurant,M - Minor,2022-12-07
10738378,Restaurant,N/A - Not Applicable,2022-07-11
10738378,Restaurant,N/A - Not Applicable,2023-03-02
10738378,Restaurant,N/A - Not Applicable,2024-04-30
9000239,Restaurant,N/A - Not Applicable,2022-07-15
9000239,Restaurant,S - Significant,2023-02-09
9000239,Restaurant,M - Minor,2023-02-09
9000239,Restaurant,N/A - Not Applicable,2023-07-10
9000239,Restaurant,M - Minor,2024-05-09
9000239,Restaurant,M - Minor,2024-05-09
10201481,Restaurant,M - Minor,2024-05-14
10201481,Restaurant,S - Significant,2022-11-04
10201481,Restaurant,M - Minor,2023-06-28
10201481,Restaurant,M - Minor,2023-06-28
10695528,Restaurant,N/A - Not Applicable,2022-08-29
10695528,Restaurant,N/A - Not Applicable,2023-02-22
10695528,Restaurant,N/A - Not Applicable,2023-07-24
10695528,Restaurant,N/A - Not Applicable,2024-02-01
10754953,Restaurant,M - Minor,2022-09-21
10754953,Restaurant,S - Significant,2022-09-21
10754953,Restaurant,NA - Not Applicable,2022-09-21
10754953,Restaurant,S - Significant,2023-01-23
10754953,Restaurant,M - Minor,2023-01-23
10754953,Restaurant,N/A - Not Applicable,2023-01-25
10754953,Restaurant,M - Minor,2023-05-10
10754953,Restaurant,M - Minor,2024-04-08
10754953,Restaurant,S - Significant,2024-04-08
10754953,Restaurant,S - Significant,2024-04-08
10754953,Restaurant,M - Minor,2024-04-08
10754953,Restaurant,M - Minor,2024-04-08
10754953,Restaurant,M - Minor,2024-04-08
10805257,Restaurant,N/A - Not Applicable,2024-02-28
10617009,Restaurant,S - Significant,2022-10-05
10617009,Restaurant,M - Minor,2022-10-05
10617009,Restaurant,M - Minor,2022-10-05
10617009,Restaurant,M - Minor,2022-10-05
10617009,Restaurant,N/A - Not Applicable,2022-10-06
10617009,Restaurant,S - Significant,2023-01-16
10617009,Restaurant,N/A - Not Applicable,2023-06-27
10617009,Restaurant,N/A - Not Applicable,2023-09-29
10617009,Restaurant,M - Minor,2024-01-25
10617009,Restaurant,N/A - Not Applicable,2024-03-14
9000263,Food Take Out,M - Minor,2023-03-28
9000263,Food Take Out,S - Significant,2023-07-12
9000263,Food Take Out,S - Significant,2023-07-12
9000263,Food Take Out,C - Crucial,2023-07-12
9000263,Food Take Out,S - Significant,2023-07-12
9000263,Food Take Out,S - Significant,2023-07-12
9000263,Food Take Out,S - Significant,2023-07-12
9000263,Food Take Out,C - Crucial,2023-07-12
9000263,Food Take Out,N/A - Not Applicable,2023-07-19
9000263,Food Take Out,C - Crucial,2024-02-20
9000263,Food Take Out,S - Significant,2024-02-20
9000263,Food Take Out,N/A - Not Applicable,2024-02-28
9000263,Food Take Out,M - Minor,2024-06-05
9000263,Food Take Out,M - Minor,2024-06-05
10800018,Food Take Out,N/A - Not Applicable,2023-12-11
10800018,Food Take Out,N/A - Not Applicable,2024-04-05
10801301,Restaurant,N/A - Not Applicable,2024-01-04
10631383,Restaurant,M - Minor,2023-09-06
10631383,Restaurant,S - Significant,2023-12-06
10631383,Restaurant,NA - Not Applicable,2023-12-06
10811845,Food Take Out,N/A - Not Applicable,2024-05-15
10795275,Restaurant,N/A - Not Applicable,2023-10-06
10795275,Restaurant,S - Significant,2024-01-18
9053407,Restaurant,N/A - Not Applicable,NA
10287399,Restaurant,M - Minor,2022-09-28
10287399,Restaurant,S - Significant,2022-09-28
10287399,Restaurant,M - Minor,2022-09-28
10287399,Restaurant,S - Significant,2023-04-25
10287399,Restaurant,C - Crucial,2023-04-25
10287399,Restaurant,S - Significant,2023-04-25
10287399,Restaurant,M - Minor,2023-04-25
10287399,Restaurant,N/A - Not Applicable,2023-04-27
10287399,Restaurant,M - Minor,2023-08-30
10696923,Restaurant,N/A - Not Applicable,2022-11-16
10696923,Restaurant,N/A - Not Applicable,2023-04-20
10564652,Restaurant,NA - Not Applicable,2022-08-05
10564652,Restaurant,NA - Not Applicable,2022-08-05
10564652,Restaurant,N/A - Not Applicable,2023-07-06
